sleeper_id,player_name,team,position,projected_points,opponent,def_rank_vs_pos,matchup_tier,injury_status,fppg,week,timestamp
8583,Stone Smartt,NYJ,TE,0.2,1.6,,Neutral,,,,2025-11-25T23:06:48.811540
4189,Eric Saubert,SEA,TE,0.2,0.9,,Neutral,IR,,,2025-11-25T23:06:48.811571
12656,Robbie Ouzts,SEA,RB,0.1,0.5,,Neutral,,,,2025-11-25T23:06:48.811600
12062,Cam Grandy,CIN,TE,0.0,0.1,,Neutral,Out,,,2025-11-25T23:06:48.811628
11280,Brady Russell,SEA,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811656
3271,Tyler Higbee,LAR,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811684
12480,Moliki Matavao,NO,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811712
8849,Tanner Conner,MIA,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811740
8249,Lucas Krull,DEN,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811767
11716,Tip Reiman,ARI,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811795
8227,Teagan Quitoriano,ATL,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811823
12045,Jack Westover,NE,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811854
7531,Feleipe Franks,ATL,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.811882
8041,Shane Zylstra,DET,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811912
8484,Ko Kieft,TB,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811940
8170,James Mitchell,CAR,TE,0.0,0.0,,Neutral,Out,,,2025-11-25T23:06:48.811967
11381,Travis Vokolek,ARI,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.811995
12715,Thomas Fidone,NYG,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.812022
4602,Robert Tonyan,KC,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812049
6451,Stephen Carlson,CHI,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812077
6850,Harrison Bryant,HOU,TE,0.0,0.0,,Neutral,IR,,,2025-11-25T23:06:48.812105
6843,Albert Okwuegbunam,LV,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812132
7943,Zach Davidson,NYG,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812160
10224,Brayden Willis,SF,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812188
13121,Ben Yurosek,MIN,TE,0.0,0.0,,Neutral,Out,,,2025-11-25T23:06:48.812216
12389,Hayden Rucci,MIA,TE,0.0,0.0,,Neutral,,,,2025-11-25T23:06:48.812244
